winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt
false,16,3748,3156,3111,3133,1400,3044,3363,5,1,0,0,0,0,2,8,16,200639,23341,41641,0,13699,62,109,94,15,13416,13150,0,0,0,0,3253,17770,2317,1,0,25511,165952,9175,13757,25839,2044,false,false,false,false,false,false,0,1,15,8,2,1,1,590 
true,18,3748,3156,3111,1400,3033,3034,3363,6,1,0,0,0,0,2,4,13,230193,18971,40085,0,17099,33,125,102,23,14571,14575,0,0,0,0,4006,13084,1879,2,0,26116,185575,18500,10545,25621,3918,false,false,false,true,false,false,0,0,20,8,2,3,1,730 
false,13,3748,2031,3111,3155,0,1400,3340,4,1,0,0,0,0,3,8,6,111543,15043,32946,0,8835,45,66,60,6,9014,8850,0,0,0,0,4742,8608,1692,1,0,20978,82626,7939,11446,21021,478,false,false,false,false,false,false,0,0,11,7,2,1,1,577 
true,14,3748,1036,3111,1400,3155,1036,3363,3,0,0,0,0,0,3,2,10,164234,12209,26348,0,13619,11,95,84,11,10399,9475,0,0,0,0,3153,7494,1561,0,0,18680,131978,13575,3141,23011,196,false,false,false,false,false,true,0,2,11,5,1,1,1,647 
true,13,3748,2031,3111,1400,1036,1033,3340,2,0,0,0,0,0,2,2,13,130695,12192,21877,0,11146,6,92,65,27,9177,8350,0,0,0,0,2276,8499,1415,1,0,18222,103872,8600,3600,17858,418,false,false,false,false,false,false,0,0,9,2,1,1,1,599 
true,16,3748,3742,3047,3082,1400,1028,3363,7,0,0,0,0,0,3,4,10,181382,15485,28043,0,11605,28,107,89,18,12465,11850,0,0,0,0,3762,9083,2639,1,0,22926,144222,14232,1767,25134,1141,false,false,false,false,false,false,0,0,15,6,1,3,1,685 
false,15,3748,2031,3047,3742,0,1412,3363,6,0,0,0,0,0,0,8,1,157715,16016,35111,0,9700,21,97,86,11,10973,10275,0,0,0,0,4304,9835,1876,0,0,23966,119205,14544,7202,26145,1764,false,false,false,false,false,false,0,0,16,4,1,0,1,566 
false,13,3748,2031,3047,1011,1400,1029,3363,5,0,0,0,0,0,2,5,10,130084,17146,24368,0,8040,13,81,67,14,9294,8850,0,0,0,0,2656,12764,1724,1,0,16209,102351,11523,3782,19302,1283,false,false,false,false,false,false,0,0,13,2,1,2,1,741 
false,12,1401,1011,3133,0,3111,3211,3363,2,0,0,0,0,0,2,2,2,109185,7993,25424,0,9260,6,82,76,6,7616,7150,0,0,0,0,4086,2538,1368,1,0,33019,69152,7012,4252,20824,348,false,false,false,false,false,false,0,0,13,4,1,1,1,546 
false,13,3748,2031,3111,1400,1033,1036,3363,3,0,0,0,0,0,3,4,0,139332,7474,23560,0,9158,15,97,90,7,8661,8350,0,0,0,0,2127,4359,988,1,0,20686,107799,10846,5105,17648,807,false,false,false,false,false,false,0,0,15,3,1,1,1,605 
false,16,3748,3142,3047,1400,3052,1011,3364,2,0,0,0,0,0,2,8,11,230004,24655,47732,0,16748,60,114,97,17,12847,12935,0,0,0,0,4140,16899,3616,0,0,25778,182921,21304,10561,33443,3727,false,false,false,false,false,false,0,0,5,9,1,1,1,849 
false,17,3748,3742,3111,1400,3156,1029,3363,9,0,0,0,0,0,5,4,7,228315,19228,38827,0,15686,34,125,100,25,14076,14050,0,0,0,0,5782,10849,2595,3,0,31382,179139,17793,6582,28070,4174,false,false,false,false,false,false,0,0,22,8,1,2,1,489 
true,15,3748,3111,3211,3156,1400,0,3364,5,0,0,0,0,0,3,5,8,170800,12272,34432,0,14257,41,95,91,4,12454,11975,0,0,0,0,3452,7234,1585,2,0,23001,140104,7695,10746,23376,310,false,false,false,false,false,false,0,2,9,7,1,2,1,416 
true,18,3748,3156,3742,1323,3082,1400,3363,6,0,0,0,0,0,5,1,19,289202,21318,33084,0,17983,71,143,101,42,17178,16225,0,0,0,0,3582,15502,2234,2,0,31534,233809,23858,5845,26448,791,false,false,false,false,true,false,2,0,25,17,1,1,1,765 
false,11,3077,2031,1001,1400,3052,1028,3364,3,0,0,0,0,0,2,7,4,69898,8884,26598,0,5995,20,55,48,7,6468,6000,0,0,0,0,2787,5100,996,1,0,10764,53937,5196,7723,17905,969,false,false,false,false,false,false,0,0,6,2,1,1,1,359 
false,12,3077,3047,1400,3052,1028,0,3364,2,0,0,0,0,0,2,3,1,115237,8266,20767,0,9831,5,89,82,7,7455,6800,0,0,0,0,1863,4595,1807,1,0,16929,86733,11574,3796,15944,1026,false,false,false,false,false,false,0,0,7,5,1,1,1,710 
false,18,3748,3142,1321,1400,3156,1011,3364,8,0,0,0,0,0,4,6,11,260421,27302,55670,0,22781,85,125,106,19,17482,16450,0,0,0,0,3715,20291,3295,1,0,28344,213835,18242,12198,39611,3860,false,false,false,false,false,false,0,0,9,11,1,2,1,636 
false,11,3077,3111,1400,1028,0,1028,3340,1,0,0,0,0,0,0,4,1,72681,4439,15565,0,5671,21,58,57,1,5919,5925,0,0,0,0,1735,1877,826,0,0,12172,52946,7561,3867,11394,304,false,false,false,false,false,false,0,0,7,3,1,0,1,485 
false,15,1401,3134,3742,3111,3211,3155,3364,0,0,0,0,0,0,0,5,7,145720,12250,43844,0,17324,57,90,78,12,10759,10250,0,0,0,0,5139,6043,1068,1,0,49827,84125,11768,12217,30430,1196,false,false,false,false,false,false,0,0,9,12,0,0,1,580 
false,13,3748,2031,3134,1001,1400,1036,3364,4,0,0,0,0,0,2,5,3,99499,9607,22017,0,6724,21,78,69,9,8638,8125,0,0,0,0,2208,6440,958,0,0,14963,74969,9566,4444,16739,833,false,false,false,false,false,false,0,0,5,8,1,1,1,605 
false,11,3077,2031,1400,3052,3111,0,3364,4,1,0,0,0,0,2,5,0,79577,9006,19119,0,6250,9,66,64,2,6818,6325,0,0,0,0,1861,6268,876,0,0,12084,59836,7656,8311,10430,376,false,false,false,false,false,false,0,0,5,2,2,1,1,351 
false,11,3077,2031,1400,3052,3111,0,3364,4,1,0,0,0,0,2,5,0,79577,9006,19119,0,6250,9,66,64,2,6818,6325,0,0,0,0,1861,6268,876,0,0,12084,59836,7656,8311,10430,376,false,false,false,false,false,false,0,0,5,2,2,1,1,351 
true,16,3748,3111,1400,3156,3133,1036,3363,8,0,0,0,0,0,6,4,12,142241,21481,27104,0,12045,30,89,69,20,12468,12250,0,0,0,0,3457,16245,1778,1,0,16259,113662,12319,8503,18492,108,false,false,false,false,false,false,0,0,13,8,1,2,1,676 
true,17,3748,1400,3047,3156,3742,1011,3363,13,2,0,0,0,0,5,3,12,218167,31196,42100,0,20231,39,122,94,28,16664,15085,0,0,0,0,4364,23178,3654,0,0,24517,178778,14871,10061,28022,4016,false,false,false,false,true,false,1,2,19,8,2,3,1,637 
false,11,3748,1400,0,1001,0,0,3364,1,0,0,0,0,0,0,7,7,83888,9811,24816,0,7391,20,66,66,0,6827,6675,0,0,0,0,3430,5125,1256,0,0,14815,61297,7775,7576,16558,682,false,false,false,false,false,false,0,0,2,3,1,0,1,2600 
true,14,3748,1400,3111,1028,1031,1028,3364,4,0,0,0,0,0,2,1,6,135214,10461,17952,0,8685,49,96,76,20,10647,9075,0,0,0,0,3146,6318,996,0,0,19710,105148,10355,3455,14159,337,false,false,false,false,true,false,1,0,5,9,1,2,1,609 
true,15,3748,3211,1400,3111,3156,2003,3363,6,1,0,0,0,0,4,3,5,152455,14857,27885,0,11268,25,93,67,26,11933,11950,0,0,0,0,2558,11051,1248,1,0,17447,126407,8599,6615,21237,32,false,false,false,false,false,true,0,1,13,3,2,1,1,607 
true,15,3748,3156,1028,3111,1400,0,3364,6,1,0,0,0,0,3,3,4,167018,16231,35084,0,13608,52,107,82,25,12508,11125,0,0,0,0,3181,11389,1660,0,0,21838,133941,11239,7353,26684,1046,false,false,false,false,false,false,1,3,7,3,2,2,1,656 
true,18,3748,3143,1316,1400,3742,3155,3364,7,0,0,0,0,0,3,6,18,209807,27263,41312,0,14768,51,116,80,36,15731,15100,0,0,0,0,3448,20363,3451,1,0,22893,169729,17183,12562,26121,2627,false,false,false,false,false,false,0,0,6,11,1,2,1,987 
true,17,3748,2031,1400,3111,3156,3742,3363,8,2,0,0,0,0,8,0,9,187662,14648,26766,0,15925,35,117,96,21,13551,13525,0,0,0,0,3324,9151,2172,0,0,25128,148917,13615,6825,19667,274,false,false,false,false,false,false,0,1,15,6,2,1,1,460 
true,17,3748,1400,3156,3111,3742,3801,3364,7,0,0,0,0,0,3,5,17,180100,21682,33022,0,13056,61,89,75,14,14384,14250,0,0,0,0,5434,14228,2020,1,0,23563,139630,16906,6418,25958,646,false,false,false,false,false,true,0,0,7,5,1,3,1,515 
false,11,1400,2031,3052,1028,1001,1037,3340,2,0,0,0,0,0,0,6,1,78760,7382,27724,0,7739,9,63,61,2,6412,5550,0,0,0,0,1773,4871,737,0,0,12354,59373,7032,10325,17082,316,false,false,false,false,false,false,0,0,7,5,1,0,1,309 
true,13,3748,3111,1400,3155,1036,0,3364,4,1,1,0,0,0,3,3,5,113682,8621,22591,0,9680,18,70,55,15,9818,9125,0,0,0,0,2687,4798,1135,0,0,17787,86780,9114,6397,16070,124,false,false,false,false,true,false,1,1,7,0,3,1,1,367 
true,12,3077,3052,2043,3111,1028,1400,3364,5,0,0,0,0,0,3,4,6,99956,11017,20626,0,8948,18,69,36,33,8722,6800,0,0,0,0,2555,7051,1410,1,0,14078,76205,9673,5860,14365,400,false,false,false,false,false,true,0,0,6,2,1,2,1,537 
true,13,3077,2031,1400,3111,1028,1028,3364,3,0,0,0,0,0,3,0,3,120754,6766,15798,0,9234,13,98,80,18,8398,6000,0,0,0,0,1884,3900,981,1,0,15770,92338,12645,3981,11752,64,false,false,false,false,false,false,0,0,6,3,1,1,1,618 
true,13,3748,2031,1001,3155,1400,0,3340,3,0,0,0,0,0,3,0,10,107397,6407,13307,0,7007,31,77,59,18,8535,7975,0,0,0,0,1553,4294,560,0,0,14363,84259,8775,1920,11386,0,false,false,false,false,false,true,0,1,6,3,1,1,1,611 
true,14,3077,1400,3155,3111,1028,1028,3363,1,0,0,0,0,0,0,0,5,124922,4893,15257,0,9371,38,87,61,26,8679,7300,0,0,0,0,1296,3104,492,1,0,18861,94573,11487,2529,12334,393,false,false,false,false,false,false,0,0,10,4,1,0,1,366 
false,17,1401,3211,3102,3111,3742,3155,3364,4,0,0,0,0,0,2,5,6,185671,18116,61565,0,18035,77,107,95,12,13902,12550,0,0,0,0,7681,8364,2069,1,0,61860,106725,17085,18785,41606,1173,false,false,false,false,false,false,0,0,7,9,1,1,1,829 
false,12,3077,3052,1400,3111,3211,0,3364,2,0,0,0,0,0,2,4,0,100565,3936,17089,0,5990,26,84,78,6,7469,7500,0,0,0,0,1291,2069,576,1,0,15526,76814,8224,2141,14221,726,false,false,false,false,false,false,0,0,4,7,1,1,1,569 
false,16,3748,3156,3047,1400,1011,1029,3364,4,0,0,0,0,0,0,7,9,180182,16246,38623,0,13874,25,107,101,6,12901,12100,0,0,0,0,2976,11973,1296,1,0,24882,142057,13242,11589,25028,2006,false,false,false,false,false,false,0,0,13,4,1,0,1,265 
false,13,3748,2031,3158,1400,0,0,3340,2,0,0,0,0,0,0,9,5,80906,10134,27378,0,6830,34,55,51,4,7465,7250,0,0,0,0,2609,6616,908,1,0,14224,60246,6435,7244,19751,382,false,false,false,false,false,false,0,0,8,1,1,0,1,1252 
false,14,3748,1033,3047,1400,3134,1036,3363,3,0,0,0,0,0,2,7,8,126849,12465,27330,0,8697,53,82,74,8,9580,9375,0,0,0,0,2520,7797,2146,0,0,18688,96496,11664,8180,17901,1248,false,false,false,false,false,false,0,0,10,1,1,1,1,455 
true,17,3748,3156,1400,3111,3742,3052,3363,14,1,0,0,0,0,6,5,16,181769,32071,39743,0,14624,52,77,55,22,16388,16100,0,0,0,0,4330,23945,3795,1,0,22252,147673,11843,8062,29792,1888,false,false,false,false,false,false,0,0,16,3,2,3,1,762 
true,14,3748,1011,3111,0,2043,1400,3364,2,0,0,0,0,0,0,3,8,161273,12036,24611,0,10421,56,96,83,13,10382,8700,0,0,0,0,2428,8346,1262,3,0,23690,124279,13302,4740,19505,366,false,false,false,false,false,false,0,0,6,5,1,0,1,553 
true,14,3748,2031,1001,3155,1400,3134,3363,8,1,0,0,0,0,8,0,6,139364,13748,15804,0,8828,39,92,67,25,11218,9150,0,0,0,0,2291,9340,2117,1,0,16703,113917,8743,3222,12437,144,true,false,false,false,false,true,1,2,10,2,2,1,1,631 
true,17,3748,3102,3156,3111,1400,3052,3363,13,4,0,0,0,0,6,5,12,225371,28503,36285,0,15225,41,131,106,25,15978,14975,0,0,0,0,4445,21647,2409,2,0,25862,180314,19194,12275,22414,1594,true,false,false,false,false,false,0,0,16,7,2,4,1,7086 
false,18,3748,3053,3111,3156,1400,1029,3364,5,0,0,0,0,0,4,4,11,212717,17451,49145,0,20523,46,134,122,12,14162,13860,0,0,0,0,3816,11103,2531,1,0,27445,167394,17877,14505,33591,1047,false,false,false,false,false,false,0,0,7,10,1,1,1,4293 
false,17,3748,3111,3156,1011,1400,1031,3364,7,0,0,0,0,0,4,8,10,169829,17169,41844,0,12636,68,90,65,25,13619,13500,0,0,0,0,3105,12539,1524,1,0,22696,135424,11708,8444,32648,751,false,false,false,false,false,false,0,0,7,9,1,2,1,529 
false,16,3748,3047,1400,3156,3134,1036,3363,7,0,0,0,0,0,5,8,9,171728,22809,37523,0,11667,16,120,114,6,12969,14087,0,0,0,0,3492,17367,1948,1,0,22611,137976,11139,8639,25822,3061,false,false,false,false,false,false,0,0,15,4,1,1,1,620 
false,12,3143,2031,3111,1401,0,0,3340,1,0,0,0,0,0,0,2,7,93604,6800,21027,0,8345,15,88,73,15,7505,6875,0,0,0,0,2842,3357,601,0,0,29628,54594,9381,4106,16475,445,false,false,false,false,false,false,0,0,8,1,1,0,1,599 
false,13,3748,3158,3155,0,1400,0,3363,2,0,0,0,0,0,0,4,8,115093,10472,28121,0,11228,9,83,75,8,9022,8670,0,0,0,0,2629,6570,1272,1,0,17797,86990,10306,7036,20053,1032,false,false,false,false,false,false,0,0,12,3,1,0,1,501 
false,15,3748,3047,3082,1400,1011,0,3364,3,0,0,0,0,0,2,2,6,133980,8763,25129,0,10020,34,97,93,4,9680,9925,0,0,0,0,2301,5086,1376,0,0,21182,102152,10645,4363,19764,1001,false,false,false,false,false,false,0,0,7,13,1,1,1,597 
true,18,3748,3143,1400,3111,3742,3053,3364,6,0,0,0,0,0,3,1,10,311944,28552,58164,0,24743,93,164,140,24,17545,16950,0,0,0,0,5428,20499,2624,1,0,37542,254970,19431,14513,42196,1455,false,false,false,false,false,true,0,2,19,14,1,2,1,1024 
true,17,3748,3742,3047,1011,3082,1400,3364,5,0,0,0,0,0,3,2,15,178546,20262,30487,0,13555,61,106,90,16,13349,12375,0,0,0,0,4345,13510,2407,0,0,24599,141783,12164,8670,18700,3117,true,false,false,false,false,false,0,1,5,13,1,2,1,485 
false,17,3748,3143,3111,1400,3742,3211,3364,13,2,1,0,0,0,6,6,8,193407,31851,41699,0,13922,66,105,89,16,14657,14450,0,0,0,0,4251,22020,5579,1,0,24237,154494,14674,13023,27256,1419,false,false,false,false,false,false,0,0,7,9,3,4,1,844 
true,18,3748,3742,1321,3102,1400,3155,3363,8,0,0,0,0,0,3,4,13,238618,22118,42763,0,19996,50,136,118,18,16069,15500,0,0,0,0,4406,15635,2076,1,0,29091,190868,18659,9338,30869,2556,false,false,false,false,false,true,0,1,18,6,1,3,1,859 
false,15,3748,3156,1400,3111,1028,0,3364,3,0,0,0,0,0,2,3,6,158048,14927,28228,0,10911,66,102,94,8,11775,11200,0,0,0,0,4066,9385,1476,1,0,25046,120438,12563,10834,17394,0,false,false,false,false,false,false,0,0,12,18,1,1,1,630 
false,15,3748,3742,3155,3111,1400,0,3364,4,0,0,0,0,0,0,9,19,126135,19769,35732,0,8444,23,80,73,7,11943,11650,0,0,0,0,5024,12768,1977,1,0,21638,96622,7875,12354,22652,724,false,false,false,false,false,true,0,1,9,5,1,0,1,444 
true,17,3748,3156,3047,1400,3742,0,3363,6,3,0,0,0,0,4,2,9,228092,16343,31226,0,11973,63,137,115,22,15303,13675,0,0,0,0,4900,9922,1520,2,0,29414,178896,19781,5315,24667,1243,false,false,false,false,false,true,0,1,20,19,2,2,1,824 
false,14,3748,3123,3009,1400,3155,3035,3363,7,0,0,0,0,0,3,3,2,136970,15088,25117,0,9299,29,93,81,12,10739,10650,0,0,0,0,3312,10120,1656,1,0,21014,105493,10462,6247,18361,509,false,false,false,false,false,false,0,0,13,13,1,3,1,486 
true,18,3748,3742,1400,1316,3143,1029,3364,4,0,0,0,0,0,2,5,18,204117,14141,35663,0,11808,42,126,118,8,14510,14175,0,0,0,0,2842,9651,1648,2,0,24754,163182,16179,6828,27106,1728,false,false,false,false,false,false,0,0,7,10,1,1,1,707 
false,15,3748,1029,3047,3742,1400,1028,3363,4,0,0,0,0,0,2,10,10,135064,19431,41742,0,9727,53,81,79,2,11333,10975,0,0,0,0,3596,13690,2144,0,0,20122,102708,12232,11768,28354,1619,false,false,false,false,false,false,0,0,13,10,1,1,1,667 
true,17,3748,3134,3111,3155,1400,3742,3364,4,0,0,0,0,0,4,3,11,209694,14640,32554,0,15270,47,110,94,16,14594,12750,0,0,0,0,4499,8930,1211,1,0,26339,162512,20842,6149,26315,90,false,false,false,false,false,true,0,0,11,18,1,1,1,583 
false,15,3748,3155,3111,3052,0,1400,3364,1,0,0,0,0,0,0,6,16,134089,14149,34317,0,11264,32,88,82,6,10766,10100,0,0,0,0,3725,8904,1520,3,0,21518,99608,12963,10950,21260,2106,false,false,false,false,false,false,0,0,8,4,1,0,1,541 
true,16,3748,1409,3742,3211,3105,3009,3364,1,0,0,0,0,0,0,2,11,194649,13133,34303,0,18579,27,126,83,43,12695,14387,0,0,0,0,4192,7513,1427,1,0,48006,121046,25596,10198,23811,294,false,false,false,false,false,false,0,2,19,9,1,0,1,766 
true,18,3748,3156,3009,3742,1400,1011,3364,6,0,0,0,0,0,3,3,6,257173,15348,40364,0,21167,67,145,107,38,15702,14275,0,0,0,0,3171,9475,2702,2,0,27883,209290,19998,9987,29843,534,false,false,false,false,false,false,0,0,4,16,1,2,1,732 
true,16,3748,3742,3143,3009,1400,0,3364,10,1,1,0,0,0,5,3,7,175596,15728,33107,0,15872,37,100,90,10,13205,12875,0,0,0,0,1943,11965,1819,0,0,21701,138920,14973,5245,27314,548,false,false,false,false,false,false,0,0,7,7,3,2,1,554 
false,9,1400,2031,3009,3052,1028,0,3340,3,0,0,0,0,0,0,3,0,39888,3710,9414,0,3533,14,38,37,1,5375,5175,0,0,0,0,715,2451,543,0,0,7242,29533,3113,2887,6467,60,false,false,false,false,false,false,0,0,4,1,1,0,1,264 
true,16,3748,3156,3009,1400,1011,0,3364,3,0,0,0,0,0,0,2,9,186867,13636,29290,0,15795,33,104,91,13,12536,11325,0,0,0,0,2161,9959,1515,0,0,24309,146390,16166,6547,21929,814,false,false,false,false,false,true,0,0,7,10,1,0,1,636 
true,18,3748,3742,1306,3156,1400,3082,3364,7,1,0,0,0,0,4,3,10,221500,24883,32466,0,16802,48,135,114,21,16207,14750,0,0,0,0,5509,16451,2922,1,0,29922,173163,18414,8536,23515,414,false,false,false,false,false,false,0,0,4,13,2,2,1,806 
false,18,3748,3156,1400,3047,3742,1011,3364,9,0,0,0,0,0,3,10,3,234905,29477,46994,0,15826,81,129,115,14,15408,15800,0,0,0,0,5559,21289,2629,1,0,33055,183587,18262,7635,33686,5672,false,false,false,false,false,false,0,0,3,10,1,2,1,752 
true,18,3748,3156,3009,3742,1400,1011,3364,9,2,0,0,0,0,5,5,9,225173,24890,37605,0,16113,60,108,93,15,16129,15125,0,0,0,0,3702,19044,2144,0,0,23876,184958,16338,11910,25051,644,false,false,false,false,true,false,1,2,3,17,2,2,1,921 
true,14,3748,3156,3009,1400,1011,1031,3364,12,2,0,0,0,0,9,1,5,145160,16557,21945,0,11726,22,102,79,23,12399,12200,0,0,0,0,2251,12749,1556,1,0,16196,113592,15371,7307,14320,318,true,false,false,false,false,false,0,1,6,1,2,2,1,833 
true,16,3748,1011,3111,3156,0,1400,3364,6,1,0,0,0,0,6,0,7,186602,10451,24984,0,15479,26,128,107,21,12709,11625,0,0,0,0,1873,7574,1004,0,0,21818,146797,17986,4139,20530,314,false,false,false,false,true,false,1,2,4,11,2,1,1,785 
true,12,1400,2031,3009,3022,0,2043,3364,2,0,0,0,0,0,2,0,4,92634,2245,9589,0,6433,7,92,63,29,7562,6825,0,0,0,0,571,1549,124,2,0,13892,69189,9552,201,9388,0,false,false,false,false,false,false,0,0,5,3,1,1,1,680 
false,14,3748,1400,3155,3009,1036,1036,3364,4,0,0,0,0,0,2,7,3,113602,14105,29106,0,8885,9,89,85,4,9396,9075,0,0,0,0,2706,9831,1568,0,0,17544,83359,12699,8150,20659,296,false,false,false,false,false,false,0,0,2,6,1,1,1,680 
true,16,3748,3134,3009,1400,3156,0,3364,8,0,0,0,0,0,3,3,9,178921,19314,28485,0,13477,27,109,74,35,13578,11425,0,0,0,0,2461,12850,4001,0,0,21854,135778,21288,4656,23112,716,true,false,false,false,false,true,0,3,3,13,1,3,1,930 
true,13,3748,2031,3009,3155,1036,1400,3364,10,1,0,0,0,0,10,0,10,107086,15243,17645,0,8066,38,69,55,14,10325,8800,0,0,0,0,2942,11105,1195,1,0,15724,83196,8166,1888,15540,216,false,false,false,false,false,true,0,1,6,2,2,1,1,664 
false,11,3077,3052,3009,1028,1412,1028,3364,0,0,0,0,0,0,0,4,2,91823,5361,21135,0,8217,10,75,69,6,6897,6925,0,0,0,0,1006,3339,1016,2,0,15734,67539,8549,5183,15587,364,false,false,false,false,false,false,0,0,11,6,0,0,1,526 
true,15,3748,1409,3047,3742,2031,0,3364,6,0,0,0,0,0,6,0,5,163762,7837,17351,0,10950,41,111,83,28,11636,10325,0,0,0,0,2840,4259,737,2,0,45979,98034,19748,2529,14822,0,false,false,false,false,false,false,0,0,16,6,1,1,1,873 
false,13,3077,1413,3009,3742,1028,1028,3364,1,0,0,0,0,0,0,3,6,118356,9539,28485,0,13028,44,80,74,6,8539,8450,0,0,0,0,3165,4442,1931,1,0,33182,75050,10123,5593,21133,1759,false,false,false,false,false,false,0,0,6,19,1,0,1,560 
false,15,3748,3156,3009,1400,3211,0,3363,5,1,0,0,0,0,2,9,6,157860,14551,37584,0,11246,52,95,87,8,11687,11500,0,0,0,0,4512,7677,2361,1,0,26059,119197,12603,18354,18678,552,false,false,false,false,false,false,0,0,14,2,2,1,1,562 
false,17,3748,3156,3009,1400,3742,1011,3364,5,1,0,0,0,0,3,6,2,227382,19265,35787,0,15131,84,116,97,19,14491,14275,0,0,0,0,4965,10860,3439,2,0,30785,180160,16437,5329,28855,1602,false,false,false,false,false,false,0,0,6,24,2,2,1,642 
true,14,3748,2031,1306,3155,1400,1036,3364,5,0,0,0,0,0,5,1,6,120667,11334,17925,0,9367,26,89,69,20,9724,9250,0,0,0,0,1771,7735,1827,1,0,16934,93548,10184,2842,14658,424,false,false,false,false,false,false,0,0,5,6,1,1,1,549 
false,13,3748,1036,1400,3009,3155,1036,3341,2,0,0,0,0,0,2,6,3,124667,7911,27637,0,9359,34,92,81,11,9402,9150,0,0,0,0,1715,5479,716,1,0,18907,93932,11828,7400,19719,518,false,false,false,false,false,false,0,1,3,7,1,1,1,557 
true,14,3748,2031,3009,1400,1011,0,3364,6,0,0,0,0,0,5,1,6,140021,13019,24332,0,12572,38,91,73,18,10307,8150,0,0,0,0,3348,7832,1838,1,0,21855,106649,11516,5732,18090,510,false,false,false,false,false,true,0,0,3,5,1,1,1,680 
true,15,3748,3211,1400,3156,3009,0,3364,7,0,0,0,0,0,3,5,10,162572,22531,36005,0,13378,33,87,77,10,12626,14200,0,0,0,0,4278,15567,2685,2,0,23415,119323,19833,6449,28248,1308,false,false,false,false,true,false,1,1,23,8,1,1,1,580 
true,17,3748,3742,3009,3082,1028,1400,3364,6,0,0,0,0,0,3,5,13,177561,19818,37717,0,16727,54,105,96,9,13203,11450,0,0,0,0,2960,14545,2312,1,0,22146,143806,11608,6583,28842,2291,false,false,false,false,false,true,0,1,4,6,1,2,1,783 
true,17,3748,3742,1306,3082,1400,1011,3364,12,2,0,0,0,0,7,3,6,176559,16969,35402,0,16400,53,106,98,8,14543,13075,0,0,0,0,3377,11448,2143,2,0,21899,139368,15292,5928,28945,528,false,false,false,false,false,false,0,0,5,9,2,2,1,578 
false,16,3748,3156,1306,1031,1011,1400,3364,4,0,0,0,0,0,3,5,5,202399,16531,39900,0,15852,57,129,110,19,13215,13750,0,0,0,0,2123,9364,5043,1,0,25017,156452,20928,9885,26603,3411,false,false,false,false,false,false,0,0,4,25,1,1,1,1033 
true,13,3748,3155,1306,1036,0,1400,3341,7,1,0,0,0,0,3,2,4,122373,11131,20108,0,10726,27,85,62,23,10614,9325,0,0,0,0,2729,7626,776,2,0,17107,92553,12713,4979,14468,661,true,false,false,false,false,false,0,0,5,3,2,3,1,580 
false,16,1409,3742,1321,3082,3065,1028,3364,1,0,0,0,0,0,0,4,11,162959,12882,53590,0,20287,73,95,79,16,11746,11850,0,0,0,0,7513,5056,312,1,0,50944,91053,20962,7199,43669,2721,false,false,false,false,false,false,0,0,27,14,1,0,1,610 
true,14,1401,2031,3047,1011,3742,3082,3364,2,0,0,0,0,0,2,0,6,139114,4101,24938,0,13883,14,97,84,13,9702,9475,0,0,0,0,1876,1436,788,0,0,35367,88656,15091,3511,21391,36,false,false,false,false,false,true,0,0,5,3,1,1,1,725 
true,17,3748,1408,3009,3742,3156,0,3364,9,0,0,0,0,0,4,3,4,232298,17733,35259,0,16559,67,113,75,38,15094,13275,0,0,0,0,2542,13958,1232,2,0,22205,182011,28082,6119,29140,0,false,false,false,false,true,false,1,1,23,14,1,2,1,668 
true,18,3748,3156,1308,3742,1400,3102,3364,8,1,1,0,0,0,6,10,13,259525,24762,69744,0,27238,55,139,115,24,19089,18475,0,0,0,0,5186,16564,3011,2,0,33250,206502,19772,20362,47133,2249,false,false,false,false,false,false,1,1,8,20,3,1,1,756 
true,9,1400,2031,3009,1028,0,0,3341,2,0,0,0,0,0,2,0,8,56143,3815,6167,0,4095,16,48,45,3,5821,4050,0,0,0,0,478,2888,447,1,0,6992,43033,6117,245,5889,32,false,false,false,false,false,true,0,1,3,3,1,1,1,374 
true,15,3748,3156,3009,1011,1011,1400,3341,5,0,0,0,0,0,2,7,11,144946,16166,35445,0,16542,40,81,71,10,12830,12400,0,0,0,0,3337,10729,2099,1,0,19471,110595,14880,4880,27638,2926,false,false,false,false,true,false,1,2,5,5,1,1,1,488 
true,18,3748,1409,3143,3009,3742,3075,3364,8,0,0,0,0,0,6,2,17,260981,28073,47436,0,29431,69,135,102,33,17046,15800,0,0,0,0,6599,20449,1024,1,0,57326,172655,31000,7433,34604,5399,false,false,false,false,false,false,0,1,21,14,1,2,1,955 
