winner,champLevel,item0,item1,item2,item3,item4,item5,item6,kills,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,largestKillingSpree,deaths,assists,totalDamageDealt,totalDamageDealtToChampions,totalDamageTaken,largestCriticalStrike,totalHeal,minionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,goldEarned,goldSpent,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,visionWardsBoughtInGame,sightWardsBoughtInGame,magicDamageDealt,physicalDamageDealt,trueDamageDealt,magicDamageTaken,physicalDamageTaken,trueDamageTaken,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,inhibitorKills,towerKills,wardsPlaced,wardsKilled,largestMultiKill,killingSprees,totalUnitsHealed,totalTimeCrowdControlDealt
false,16,3165,3158,3040,1056,3116,1052,3363,5,0,0,0,0,0,3,5,9,129862,24334,29676,0,6952,219,1,1,0,12277,11660,0,0,0,0,14365,1634,8334,5,0,74208,17537,38115,14808,13568,1300,false,false,false,false,false,false,0,0,15,7,1,1,1,510 
true,15,3285,3001,1058,1056,3158,3135,3363,8,0,0,0,0,0,4,3,6,117011,16487,14494,0,5222,183,5,3,2,12317,11950,0,0,0,0,10962,1673,3851,2,0,68012,18422,30577,6730,7631,132,true,false,false,false,true,false,2,1,12,2,1,3,1,37 
true,14,1056,1056,3158,3001,3116,1026,3363,2,1,0,0,0,0,2,0,2,113922,7184,8703,0,2577,192,10,3,7,9534,9175,0,0,0,0,4267,712,2204,3,0,59440,21119,33362,4670,4032,0,false,false,false,false,false,true,0,0,11,3,2,1,1,134 
true,17,3030,1082,3089,3001,3158,3135,3363,6,1,0,0,0,0,2,7,10,153839,22822,29929,0,6736,206,8,7,1,15657,14250,0,0,0,0,16792,1246,4783,2,0,88355,19061,46421,12035,17577,316,false,false,false,false,false,true,0,2,11,8,2,2,1,120 
true,18,3001,3116,3020,1058,3165,3135,3363,12,2,2,1,0,0,6,4,6,211841,22645,18131,0,4120,288,7,5,2,17106,14700,0,0,0,0,18070,2329,2244,2,0,120920,26299,64621,7666,10032,433,false,false,false,true,false,true,0,1,13,6,4,3,1,689 
true,18,3135,3001,3165,3116,1058,3020,3363,11,1,0,0,0,0,5,2,15,207056,36055,21149,0,7511,259,18,9,9,17345,14975,0,0,0,0,24629,2777,8647,5,0,125359,25138,56557,13362,7059,727,true,false,false,false,false,false,0,1,17,3,2,3,1,799 
false,14,1056,3165,1056,3001,3020,1058,3363,3,0,0,0,0,0,3,3,3,126248,15804,11857,0,1966,202,13,5,8,10348,9275,0,0,0,0,11260,1330,3213,3,0,70627,18435,37185,4461,7395,0,false,false,false,false,false,false,0,1,11,3,1,1,1,43 
true,17,3165,3001,1026,3089,1056,3020,3363,7,0,0,0,0,0,3,4,6,203407,19553,18142,0,6010,221,36,16,20,14637,12575,0,0,0,0,12542,2566,4444,1,0,119898,25898,57610,2883,13656,1603,true,false,false,false,true,false,2,3,10,3,1,2,1,107 
true,17,3116,3135,3001,3020,1056,3165,3363,8,1,0,0,0,0,6,4,5,159662,12372,20516,0,5377,231,14,10,4,14574,14000,0,0,0,0,9363,1188,1820,2,0,95196,21172,43294,9046,10808,661,false,false,true,false,false,true,0,1,10,3,2,1,1,362 
false,18,3089,3001,3116,3165,3020,3135,3363,18,3,0,0,0,0,10,6,14,242154,72910,32534,0,10524,248,12,12,0,19125,18300,0,0,0,0,51691,3331,17887,4,0,151735,20855,69562,15180,15891,1462,false,false,false,false,false,false,0,3,14,6,2,3,1,984 
